Id,SalePrice
1939,242002.10887226634
1940,196896.29795804655
1941,171631.3139797281
1942,180443.86771711847
1943,206406.48382403003
1944,335267.3393095657
1945,374789.3891922353
1946,143761.08990014615
1947,236814.84214321157
1948,155365.2888512954
1949,238077.72274896642
1950,179156.97818184245
1951,250905.81111365792
1952,222451.85068576082
1953,169496.9061282559
1954,178832.17704534074
1955,132099.39935393797
1956,293399.3698671198
1957,149071.486729384
1958,291839.3402273252
1959,143982.15090373126
1960,114236.97594236744
1961,117919.28012619488
1962,95593.61582936723
1963,100449.97432880635
1964,109891.94330939656
1965,147166.74655750644
1966,137950.73034746508
1967,284882.40106394584
1968,451294.09938317025
1969,376305.46564502077
1970,424960.50163912436
1971,436302.69555328134
1972,371454.5210130378
1973,267185.793090752
1974,322320.9902866102
1975,436442.787451588
1976,272386.5855484413
1977,363085.714356854
1978,354454.18036128604
1979,326260.92305436055
1980,202628.34599207493
1981,334550.39591581223
1982,216062.92057194823
1983,203844.04067961304
1984,170197.02181320707
1985,214412.97493609236
1986,211130.74365288083
1987,177373.49973128655
1988,180856.10797800918
1989,192562.2642404779
1990,215397.92317248342
1991,228567.01387348355
1992,210118.6081439364
1993,172340.9054334458
1994,236065.54524041613
1995,183703.09389902218
1996,264252.8319816177
1997,294569.1996742122
1998,331123.7552495527
1999,268677.70309957425
2000,316728.49518942286
2001,272910.1196126524
2002,235081.32488359645
2003,255445.87375517024
2004,272882.03226322995
2005,224571.65911842094
2006,214661.2409152648
2007,246529.50241468387
2008,210870.26188948253
2009,193102.622519931
2010,193863.811629781
2011,129470.24999475617
2012,180020.19426642303
2013,180368.99186584118
2014,188261.01351980792
2015,201384.353995644
2016,192471.96940948867
2017,198851.96886754353
2018,127998.24743344949
2019,136889.6323317938
2020,111697.37057487399
2021,109186.13512412946
2022,180861.31193584306
2023,147196.17163620715
2024,270318.0988880225
2025,351264.61749866034
2026,176950.26901093576
2027,158568.08968992502
2028,158529.80186544306
2029,163076.70790426215
2030,258575.19685929737
2031,222752.9587408398
2032,234337.7586637439
2033,245603.86220586224
2034,165239.66136740978
2035,210179.80902082328
2036,187759.954688055
2037,199248.9115032754
2038,284785.78190279636
2039,208264.81772520594
2040,285275.3545482072
2041,282782.959290949
2042,203459.6191803751
2043,165443.11349643956
2044,167158.39881930742
2045,201392.88513219036
2046,149414.9731483915
2047,146636.04350067643
2048,139696.97834575467
2049,138960.6060252864
2050,171439.54394906652
2051,107685.47036548633
2052,125678.36363750242
2053,145180.0170209085
2054,86289.48509094983
2055,160533.68757002137
2056,142936.9195113858
2057,119196.78403932031
2058,226562.44264066234
2059,136353.55447925683
2060,170066.97315251824
2061,175001.69168937445
2062,132673.19073684124
2063,114871.01291201985
2064,139466.72011405297
2065,118959.6905237574
2066,162906.08066246426
2067,118937.26443912613
2068,144356.81493266346
2069,84016.95735854899
2070,109337.1641823255
2071,94760.26836287275
2072,128801.90661973394
2073,137760.32756570083
2074,166677.80791407634
2075,143954.41958454385
2076,116249.30434296787
2077,154034.07535412785
2078,130062.66921826339
2079,127393.8366589904
2080,120297.36188799169
2081,129592.724300641
2082,122668.68152409348
2083,142236.67576568422
2084,112241.03753541736
2085,123665.34527805894
2086,111497.22370615747
2087,121284.43785910666
2088,101630.43156986048
2089,82424.58242150764
2090,126774.04000014697
2091,116816.80660327918
2092,131614.2306125373
2093,116416.48188796529
2094,109915.07193044826
2095,147180.8157215626
2096,86651.87465688148
2097,100116.15756316128
2098,143468.20297281013
2099,56890.327347042934
2100,84660.57310967779
2101,120566.87912703636
2102,122550.44502019064
2103,102284.43757402342
2104,119357.35955890275
2105,127646.97788020257
2106,66261.07906743906
2107,192975.56796267538
2108,116633.65027162299
2109,109923.55799751035
2110,124608.31327064238
2111,132329.2915329319
2112,136620.68799869186
2113,121903.58150999965
2114,112792.49151216155
2115,156473.00884490294
2116,121052.46442053678
2117,147724.02620225065
2118,120277.4675213171
2119,111216.89717988377
2120,108632.73978020443
2121,90339.2611632648
2122,113005.11165681189
2123,91163.03108771252
2124,156546.70655271833
2125,128705.69603288226
2126,152864.42997174605
2127,174047.2053924766
2128,127596.92701053174
2129,88255.6071036173
2130,130965.05330718648
2131,140962.9561626157
2132,109665.23717531595
2133,120631.44923159562
2134,120489.79757829885
2135,98783.5010865748
2136,73722.18534599489
2137,112456.25082256342
2138,134700.90997014276
2139,154529.72087454324
2140,134965.23238034706
2141,140639.81740180278
2142,130389.39928042583
2143,149138.5331741233
2144,119317.4799372317
2145,137949.79811431983
2146,160567.6047325387
2147,140559.63209824267
2148,129878.80954796309
2149,144688.86805742804
2150,211065.2692380581
2151,110047.33410955241
2152,173200.51497115835
2153,161395.21045277562
2154,105847.5770141168
2155,136724.87988174875
2156,270209.9918656269
2157,233350.11900086197
2158,241388.64209136524
2159,207743.4030107134
2160,177177.97693846878
2161,242869.24042046335
2162,390194.0879531565
2163,357416.49863373174
2164,240489.36865522634
2165,187010.6116730482
2166,151060.1057401825
2167,209817.4625419781
2168,200830.54111310924
2169,194503.94592528124
2170,211969.30463167242
2171,149793.99020584126
2172,132438.3855845055
2173,162965.0337506879
2174,227419.58257925112
2175,282854.5024970983
2176,308769.4564861197
2177,246450.3438676717
2178,214523.17848582205
2179,142077.8592062791
2180,217022.04145393477
2181,190307.30546227662
2182,220712.4371661376
2183,193581.92569906858
2184,122634.58160998311
2185,116372.2847890507
2186,141915.42563572354
2187,154052.9092593511
2188,149749.69136041138
2189,238266.85365632424
2190,83065.7966241458
2191,81588.93939984207
2192,90773.48559123758
2193,100200.53604187476
2194,100922.76633384891
2195,119660.68318168048
2196,96936.25066505073
2197,120877.80485018626
2198,146554.11957383066
2199,174767.99358471355
2200,146595.6438862727
2201,135722.40392310018
2202,202689.46679598856
2203,143020.40426679884
2204,181345.82237567852
2205,119256.86826359216
2206,144070.96879919918
2207,203603.62326453463
2208,253147.097443688
2209,227979.39580183694
2210,117099.41039788222
2211,113073.66097026378
2212,118387.0598887212
2213,105968.80256230319
2214,129603.78689023631
2215,106227.85100226945
2216,147836.98618113674
2217,66970.59815191814
2218,78647.57509966248
2219,66504.87579173707
2220,68403.42355115389
2221,327873.9879898771
2222,276806.22926395264
2223,291770.995721795
2224,216799.58929046622
2225,122720.90462600935
2226,200490.87435258666
2227,196063.7084994558
2228,265499.2499946869
2229,244754.54499758402
2230,152032.2867143234
2231,216714.61198419385
2232,181986.86104386253
2233,185647.0639588462
2234,230861.8472417392
2235,223878.48155972813
2236,270760.796508613
2237,333068.72692342836
2238,199175.87634695214
2239,108317.65003574226
2240,155148.09254228708
2241,156584.7848673183
2242,121285.79655901024
2243,131729.09453441494
2244,98280.86717169794
2245,93560.83930974593
2246,140894.46751102788
2247,109697.36491980677
2248,126871.34322861503
2249,125802.47959305896
2250,133521.17723185814
2251,112306.53908413197
2252,175934.5481943263
2253,156488.68171095767
2254,177402.20727570597
2255,188186.1405813538
2256,180723.14236720157
2257,208314.56516713699
2258,165055.83690266276
2259,178619.06467463713
2260,154516.93372692223
2261,180889.01252313575
2262,208370.72657908726
2263,362436.89924446814
2264,483876.5132401632
2265,158458.2351414591
2266,285799.1289607464
2267,383597.3385719509
2268,432393.5888177556
2269,151048.95283271084
2270,190244.75903008392
2271,215697.14325194104
2272,190812.4976576046
2273,164574.247610098
2274,178185.88272250598
2275,164983.44857527327
2276,183340.2317466149
2277,180752.19609260105
2278,141526.35342808944
2279,128716.94254757959
2280,117052.6552006853
2281,174223.69475029307
2282,186962.50923901342
2283,102416.64392760275
2284,110597.84958084203
2285,136383.40600244788
2286,125904.33333703416
2287,342775.5348810779
2288,280146.17222638254
2289,376882.44451141375
2290,451813.7612870862
2291,328826.9131210846
2292,418523.696698041
2293,494595.0634533142
2294,389104.5193717549
2295,463046.2369351946
2296,286525.2604622687
2297,314514.7185137109
2298,316320.76011410536
2299,368231.311928078
2300,335915.2495030794
2301,290958.307581852
2302,240215.3467273743
2303,237084.11533246163
2304,249488.91640368814
2305,197011.50890667105
2306,192635.2426354164
2307,194530.46168403342
2308,227549.9456252854
2309,264718.92515484965
2310,210767.65044876008
2311,202241.82665006004
2312,176052.90135108377
2313,177646.71983287326
2314,174049.4995053157
2315,178322.9453778196
2316,192023.0220869748
2317,183475.3152450514
2318,179588.96849445908
2319,180722.04581870843
2320,182537.02024125043
2321,235080.50240884753
2322,180517.6710504376
2323,179555.44048898586
2324,178659.814232651
2325,210485.1944044665
2326,172429.18018807197
2327,206765.6231115104
2328,219841.52265805117
2329,187146.3545133005
2330,181942.97872069845
2331,359728.61287528125
2332,359834.8544642048
2333,317028.5822413772
2334,255765.06602476764
2335,267732.8324476206
2336,319399.8246567959
2337,199653.7615837402
2338,264573.1089417151
2339,217337.90302436383
2340,388839.34323755314
2341,215736.23516726468
2342,225315.9500630663
2343,221818.38715743637
2344,219996.65226768664
2345,235691.32197395587
2346,207470.11919869273
2347,199844.34049832105
2348,230151.4506945786
2349,177265.01296962408
2350,292948.27545281104
2351,254067.9440970871
2352,245394.66560733644
2353,261055.998583382
2354,126568.59848712236
2355,138234.03502224607
2356,149925.29136284595
2357,196184.8037891446
2358,195655.79472199775
2359,131249.73896359061
2360,120982.61383529
2361,142229.8080375586
2362,273073.02135341195
2363,132878.74185431036
2364,145423.53619640035
2365,214192.99101213337
2366,185600.90970045386
2367,219369.80255174538
2368,207160.22506031557
2369,213963.49746571385
2370,166624.03783852037
2371,164759.1010317692
2372,194277.50856401506
2373,272442.23632478894
2374,305902.76581911783
2375,246811.2011510354
2376,281114.73536513944
2377,361289.02801017836
2378,150264.8688762099
2379,201858.08254968922
2380,147879.8238752258
2381,164401.52927679612
2382,192177.15961579463
2383,201883.09635583914
2384,243165.91123434567
2385,158734.62088033897
2386,136727.56357699705
2387,135826.12858983123
2388,100096.66631942822
2389,122312.51568259191
2390,146463.1123908699
2391,139278.22632037432
2392,117691.90328831306
2393,167702.80026671287
2394,139901.78370206198
2395,202550.28068853682
2396,142527.93323343745
2397,209747.77757876797
2398,132841.76653013108
2399,60944.8767760056
2400,66014.55478957697
2401,118985.4616680349
2402,135466.50139509118
2403,140085.0052383554
2404,149666.8463734933
2405,158677.8633027747
2406,139926.82935870916
2407,127449.49083700098
2408,139001.8670511507
2409,126075.78517995858
2410,171501.74694911786
2411,119957.57726277433
2412,150465.5508882704
2413,131354.9805771353
2414,139443.5614320288
2415,133822.16967317183
2416,122754.19379121448
2417,131248.68243378116
2418,128404.16293777204
2419,129330.23190257291
2420,128329.05316339667
2421,154166.74850364964
2422,109529.39951569233
2423,120644.8027191054
2424,151303.37381705345
2425,206840.08755860326
2426,136047.5533253643
2427,125867.5406189131
2428,181443.84885581458
2429,115335.53445138515
2430,132505.4240497941
2431,113476.01775047228
2432,141953.6659337763
2433,147497.96675824674
2434,133729.6682573177
2435,157924.92601582725
2436,109897.11097777943
2437,107573.89771934372
2438,129803.50510212462
2439,109749.12803692912
2440,119804.26323047886
2441,100563.87837371626
2442,105270.33246996657
2443,123096.46506778624
2444,130439.16596377529
2445,90493.70144959037
2446,127284.2240944211
2447,175667.7160241025
2448,137977.29454090638
2449,111918.7969527628
2450,146119.85744755797
2451,120799.31066725081
2452,198378.89727125486
2453,96662.59498524308
2454,125069.64610150845
2455,117712.9736691175
2456,132448.45478656245
2457,130594.40797713217
2458,126924.51121900024
2459,107967.10963792728
2460,134851.63199117713
2461,122723.59988925315
2462,133824.9517121628
2463,120764.40762765212
2464,166412.4491814822
2465,133926.39800903443
2466,115167.03603166231
2467,129841.64846270096
2468,84623.08216800194
2469,84514.05560569238
2470,188555.63098488146
2471,201641.0620830846
2472,159620.08090797
2473,121148.18964406606
2474,81463.2498327875
2475,216141.4463331676
2476,117591.53173149638
2477,129467.51718439718
2478,153801.2312090826
2479,101068.1048065035
2480,149472.45007953123
2481,123850.09022807695
2482,127921.0369966635
2483,112411.53761738866
2484,122513.22267309032
2485,124789.40352579091
2486,150632.8676714538
2487,176411.32277524428
2488,159489.67618677835
2489,154165.5562053945
2490,149406.46906053938
2491,91248.61749314798
2492,186693.3086426982
2493,149606.99093501587
2494,151267.59194649634
2495,91925.61718312201
2496,233512.35779458928
2497,149868.3437997001
2498,115647.65201794381
2499,92611.69571730321
2500,125083.60635485494
2501,136267.6952485196
2502,144136.2605075101
2503,94829.64339180851
2504,201489.88590789473
2505,223288.73448997663
2506,258713.44346275274
2507,285927.6453108517
2508,254355.6772413546
2509,214215.43514290336
2510,222151.7805086792
2511,181361.04919262388
2512,205581.51320419397
2513,216074.48361665232
2514,268640.07996243367
2515,151847.64196156315
2516,173388.3300126285
2517,141784.7072963145
2518,150677.11533807105
2519,220790.83667694527
2520,209232.61579235186
2521,191498.88614789874
2522,220563.97754915184
2523,123605.41418570957
2524,140555.9468050297
2525,147759.23960632354
2526,137689.49893665733
2527,114663.71688404425
2528,135311.48532705705
2529,136697.74890440842
2530,121537.92632451857
2531,248772.24521274475
2532,220704.28141534806
2533,200120.09175878554
2534,232371.46817100316
2535,293254.95704961196
2536,224011.13267912107
2537,225648.52882287902
2538,184053.9157216127
2539,185787.35823272992
2540,179308.81210438051
2541,181424.30658979187
2542,167969.50366939092
2543,128704.34384675196
2544,122692.07801742747
2545,131632.90632889845
2546,133873.35588022886
2547,137754.93746592628
2548,150409.4457505107
2549,159911.07396347847
2550,442105.79887875577
2551,138980.87640737309
2552,128861.06179109188
2553,79369.09782656824
2554,98616.21655954278
2555,110923.10133699287
2556,105475.76427468922
2557,108406.33216576099
2558,141145.91877898478
2559,141052.21968784288
2560,145734.14694889236
2561,136084.4564564807
2562,133837.11680521918
2563,140382.30325314717
2564,193914.56461079104
2565,132401.89150701973
2566,162512.98094086346
2567,141409.25503455085
2568,202766.83214707655
2569,207176.2609480359
2570,114672.60313274428
2571,190976.1804538392
2572,146038.92690108583
2573,211597.1439176266
2574,253329.0257413484
2575,127999.06896771037
2576,121469.72578810647
2577,160548.73763066478
2578,86828.62395969665
2579,70160.6207836663
2580,103292.22044335077
2581,104966.54024097614
2582,103594.21363489382
2583,279976.7605318089
2584,170501.11313684154
2585,192768.54176238776
2586,219633.47865700664
2587,198151.86954131682
2588,137312.93547903714
2589,150418.0599747512
2590,209500.24975315537
2591,215984.8149115756
2592,211563.30468610002
2593,246971.37896604385
2594,175962.67123592724
2595,195607.93382135697
2596,314315.9544350364
2597,195670.07234525942
2598,274420.5247745236
2599,323228.45523507096
2600,153402.4618612786
2601,137197.4288489768
2602,85417.98630688284
2603,92887.05205496316
2604,86667.75028023687
2605,83266.49352347995
2606,147709.48856043787
2607,196778.07648178007
2608,195554.98739299263
2609,164321.77661224737
2610,106128.78750566572
2611,132504.8025596943
2612,157995.9832206241
2613,129406.00891548202
2614,125616.23062220229
2615,153550.52590552653
2616,147357.10069797983
2617,181897.22759263418
2618,193877.84697519036
2619,196401.7789555815
2620,183002.90886496764
2621,177538.3294828225
2622,183447.23329913503
2623,241663.23531518577
2624,309084.436289242
2625,295911.38674961927
2626,171521.01342866605
2627,168721.60864211974
2628,445329.6385440353
2629,518622.0917459314
2630,351706.55132481386
2631,486495.48490737827
2632,432632.97873040114
2633,298439.2260107964
2634,398031.7518525223
2635,150264.9816956178
2636,175638.81465556243
2637,169399.21491604423
2638,260180.31119522292
2639,181893.55324460464
2640,151188.04262517646
2641,109213.30237097215
2642,190066.866094526
2643,101231.68463983953
2644,129258.81293295577
2645,104634.72837036091
2646,94622.928881845
2647,103150.15326001067
2648,141775.37201763716
2649,149443.95541147786
2650,133768.41264322682
2651,146663.60521196117
2652,418352.3523957627
2653,257631.60251309472
2654,262003.9186117241
2655,395640.89172834303
2656,313398.7307399945
2657,338092.441740426
2658,296533.63570643374
2659,291486.8197057585
2660,352974.21605998813
2661,337088.29661052115
2662,357915.346206441
2663,277849.30406091316
2664,259546.35865626016
2665,320012.30338642985
2666,274048.26321474795
2667,172381.56333306877
2668,181656.63394933633
2669,180985.9269605429
2670,282679.23902700434
2671,186246.64155951998
2672,190398.0337064163
2673,203380.104080229
2674,202482.75160173752
2675,166767.0217279304
2676,190002.50352371577
2677,194993.0066518225
2678,247388.41093359253
2679,275292.18670906476
2680,274943.7353125349
2681,384758.9325250771
2682,322418.91115124087
2683,497363.58882674377
2684,307672.5121592706
2685,329500.889427232
2686,258397.23142856974
2687,306204.2206194252
2688,214290.61878591496
2689,198655.34722082832
2690,428958.5105555995
2691,191687.1698290288
2692,128681.45096114824
2693,198362.29684891654
2694,125672.14831640237
2695,195222.79073977465
2696,187543.51326736427
2697,191010.41479516603
2698,190256.61152543966
2699,176091.7288456638
2700,163659.3203327675
2701,155973.74929798668
2702,113540.16157383344
2703,125421.417892266
2704,138967.57723342822
2705,119160.34093750521
2706,116792.29562671257
2707,121811.27766053125
2708,130403.69225187479
2709,104252.97270695271
2710,127948.21566971764
2711,301942.3718600089
2712,381350.2723164277
2713,170425.66357629964
2714,154290.79074230435
2715,167875.934156304
2716,153027.9715001538
2717,187912.40427863837
2718,221685.51432798934
2719,157886.4529843864
2720,169095.43319448378
2721,136529.03832942285
2722,162473.73286223455
2723,145240.23483095405
2724,128382.53672036612
2725,131572.98069515402
2726,153060.55693038323
2727,177455.61513021166
2728,169385.2282116907
2729,149008.49630609478
2730,144870.10843214171
2731,126885.42413349982
2732,126391.78347958387
2733,157168.71525216577
2734,133781.06825522878
2735,136382.15597988528
